customer_id,subscription_start,subscription_end,plan_type,plan_price
5265,8/31/2021,,Standard,799
5266,3/23/2023,8/28/2024,Standard,799
5267,1/13/2021,12/17/2021,Premium,1199
5268,6/11/2023,,Standard,799
5269,1/20/2022,,Standard,799
5270,6/20/2022,4/21/2023,Basic,499
5271,8/29/2023,1/6/2025,Basic,499
5272,4/21/2023,,Standard,799
5273,1/9/2023,,Standard,799
5274,6/9/2022,,Standard,799
5275,9/21/2022,3/15/2024,Standard,799
5276,9/10/2021,6/7/2022,Standard,799
5277,5/23/2021,10/6/2022,Premium,1199
5278,4/30/2021,,Basic,499
5279,8/12/2022,,Premium,1199
5280,12/23/2021,9/19/2023,Standard,799
5281,3/15/2022,,Premium,1199
5282,12/13/2021,,Standard,799
5283,4/17/2023,,Premium,1199
5284,5/18/2021,4/4/2022,Premium,1199
5285,6/7/2023,,Basic,499
5286,9/2/2021,,Basic,499
5287,9/27/2023,,Standard,799
5288,6/14/2021,,Basic,499
5289,10/7/2021,,Standard,799
5290,8/3/2021,,Basic,499
5291,4/26/2021,,Standard,799
5292,7/15/2021,4/5/2023,Standard,799
5293,2/17/2022,,Standard,799
5294,4/30/2021,,Basic,499
5295,2/10/2023,,Standard,799
5296,11/2/2022,,Basic,499
5297,2/16/2021,11/6/2022,Premium,1199
5298,2/15/2023,,Basic,499
5299,9/3/2022,,Basic,499
5300,4/20/2023,,Standard,799
5301,4/13/2023,,Basic,499
5302,10/1/2022,,Standard,799
5303,3/8/2021,,Basic,499
5304,9/28/2022,,Basic,499
5305,2/17/2021,,Basic,499
5306,9/19/2021,5/16/2022,Standard,799
5307,9/2/2023,1/13/2025,Basic,499
5308,1/13/2022,,Standard,799
5309,7/14/2023,8/19/2024,Standard,799
5310,3/1/2021,,Basic,499
5311,5/28/2023,8/21/2024,Premium,1199
5312,6/21/2022,,Standard,799
5313,12/31/2021,,Premium,1199
5314,11/13/2021,2/25/2023,Standard,799
5315,12/21/2021,,Standard,799
5316,7/6/2022,5/30/2024,Standard,799
5317,11/20/2022,,Basic,499
5318,7/14/2023,,Basic,499
5319,7/22/2022,6/30/2023,Premium,1199
5320,10/20/2021,,Standard,799
5321,10/3/2022,,Basic,499
5322,5/11/2022,8/30/2023,Standard,799
5323,8/7/2021,,Standard,799
5324,1/21/2021,8/3/2021,Standard,799
5325,1/1/2022,7/23/2022,Standard,799
5326,12/20/2021,,Basic,499
5327,1/26/2021,,Basic,499
5328,7/30/2023,,Standard,799
5329,6/26/2021,,Basic,499
5330,8/8/2021,,Basic,499
5331,10/20/2021,2/6/2023,Basic,499
5332,3/21/2023,,Basic,499
5333,2/5/2023,,Premium,1199
5334,4/29/2022,1/19/2023,Standard,799
5335,6/11/2022,,Standard,799
5336,5/30/2022,4/25/2023,Premium,1199
5337,10/28/2022,,Basic,499
5338,1/24/2022,,Standard,799
5339,2/18/2021,,Basic,499
5340,12/17/2022,,Basic,499
5341,4/25/2022,,Standard,799
5342,4/5/2021,,Premium,1199
5343,11/16/2022,12/22/2023,Standard,799
5344,6/17/2022,2/27/2024,Basic,499
5345,3/27/2023,,Basic,499
5346,9/29/2021,,Standard,799
5347,4/13/2022,,Basic,499
5348,4/10/2023,,Basic,499
5349,3/9/2022,,Premium,1199
5350,3/16/2022,10/1/2022,Standard,799
5351,4/21/2021,6/20/2022,Premium,1199
5352,2/11/2021,,Standard,799
5353,8/24/2023,8/7/2025,Standard,799
5354,5/29/2021,,Standard,799
5355,7/20/2023,,Basic,499
5356,6/13/2021,,Standard,799
5357,5/7/2021,,Premium,1199
5358,12/31/2021,1/8/2023,Basic,499
5359,7/26/2022,,Standard,799
5360,9/13/2023,,Basic,499
5361,9/17/2021,,Standard,799
5362,4/15/2022,12/16/2022,Basic,499
5363,9/5/2022,,Premium,1199
5364,1/17/2023,,Standard,799
5365,11/29/2021,,Premium,1199
5366,12/7/2021,,Basic,499
5367,5/14/2023,3/3/2025,Standard,799
5368,8/26/2022,12/25/2023,Premium,1199
5369,8/6/2021,,Basic,499
5370,3/6/2021,,Basic,499
5371,9/7/2022,5/3/2023,Basic,499
5372,3/20/2023,,Standard,799
5373,12/19/2022,,Standard,799
5374,2/26/2021,,Standard,799
5375,9/4/2022,8/24/2023,Basic,499
5376,6/8/2021,,Basic,499
5377,1/26/2023,10/20/2023,Standard,799
5378,4/5/2022,,Premium,1199
5379,6/16/2021,,Standard,799
5380,5/23/2022,,Basic,499
5381,3/14/2022,4/20/2023,Standard,799
5382,9/27/2022,,Premium,1199
5383,11/27/2021,5/26/2023,Basic,499
5384,8/25/2022,8/13/2023,Basic,499
5385,2/10/2023,,Standard,799
5386,10/18/2021,,Standard,799
5387,11/27/2022,,Standard,799
5388,5/22/2021,2/17/2022,Standard,799
5389,3/29/2023,1/1/2024,Standard,799
5390,7/26/2023,8/26/2024,Premium,1199
5391,11/24/2021,4/15/2023,Standard,799
5392,2/25/2021,,Basic,499
5393,3/7/2023,1/31/2025,Basic,499
5394,9/19/2022,7/13/2024,Basic,499
5395,1/22/2022,12/30/2022,Premium,1199
5396,7/1/2022,,Standard,799
5397,12/17/2022,7/30/2024,Basic,499
5398,8/19/2021,8/19/2022,Basic,499
5399,9/20/2021,,Standard,799
5400,6/23/2023,,Standard,799
5401,7/11/2023,5/20/2024,Basic,499
5402,5/8/2023,,Basic,499
5403,10/20/2022,,Basic,499
5404,10/26/2022,,Standard,799
5405,5/15/2021,,Premium,1199
5406,2/19/2022,8/3/2023,Standard,799
5407,7/14/2023,,Standard,799
5408,1/7/2021,,Basic,499
5409,5/6/2021,11/4/2022,Standard,799
5410,7/3/2022,,Basic,499
5411,5/1/2022,3/25/2023,Standard,799
5412,10/27/2022,,Basic,499
5413,3/30/2022,,Standard,799
5414,3/28/2023,12/2/2024,Basic,499
5415,7/19/2023,,Basic,499
5416,1/10/2021,,Standard,799
5417,2/1/2023,,Premium,1199
5418,3/26/2021,,Basic,499
5419,6/2/2022,,Standard,799
5420,10/15/2021,8/8/2023,Basic,499
5421,7/26/2021,,Basic,499
5422,8/18/2021,,Standard,799
5423,3/19/2021,2/22/2022,Basic,499
5424,1/17/2023,,Standard,799
5425,9/8/2023,1/29/2025,Standard,799
5426,3/25/2023,,Standard,799
5427,3/12/2021,7/18/2022,Basic,499
5428,5/19/2021,,Premium,1199
5429,4/23/2023,,Standard,799
5430,1/29/2022,4/20/2023,Premium,1199
5431,6/13/2023,,Standard,799
5432,7/10/2021,,Standard,799
5433,1/13/2022,8/25/2022,Standard,799
5434,4/13/2021,6/19/2022,Basic,499
5435,10/17/2021,5/12/2022,Basic,499
5436,12/18/2021,,Basic,499
5437,2/12/2022,,Standard,799
5438,2/25/2023,,Basic,499
5439,4/5/2023,,Basic,499
5440,2/18/2023,,Basic,499
5441,10/20/2021,,Basic,499
5442,4/10/2023,,Basic,499
5443,4/17/2021,1/25/2023,Premium,1199
5444,9/12/2022,,Basic,499
5445,2/3/2022,,Standard,799
5446,10/26/2022,,Standard,799
5447,12/28/2022,,Basic,499
5448,11/15/2021,,Standard,799
5449,10/27/2021,,Standard,799
5450,11/8/2021,,Standard,799
5451,5/1/2022,,Premium,1199
5452,5/14/2023,,Standard,799
5453,4/11/2021,11/11/2022,Basic,499
5454,3/9/2022,,Basic,499
5455,9/20/2022,10/20/2023,Basic,499
5456,11/7/2022,,Standard,799
5457,8/28/2022,,Standard,799
5458,5/27/2023,,Standard,799
5459,12/12/2021,,Standard,799
5460,4/2/2023,,Standard,799
5461,6/22/2021,,Standard,799
5462,5/7/2023,,Basic,499
5463,7/16/2023,11/21/2024,Basic,499
5464,9/18/2021,,Basic,499
5465,2/10/2021,,Basic,499
5466,3/2/2023,9/1/2023,Standard,799
5467,1/29/2023,,Basic,499
5468,11/12/2021,,Basic,499
5469,7/2/2022,,Basic,499
5470,9/27/2022,,Premium,1199
5471,11/8/2021,9/28/2023,Standard,799
5472,3/11/2022,,Basic,499
5473,10/25/2022,,Standard,799
5474,6/17/2021,2/1/2023,Basic,499
5475,7/1/2021,,Basic,499
5476,4/19/2023,,Premium,1199
5477,2/8/2021,,Standard,799
5478,11/1/2021,,Basic,499
5479,1/23/2022,,Basic,499
5480,2/4/2023,,Standard,799
5481,8/24/2023,,Premium,1199
5482,6/15/2022,,Premium,1199
5483,3/2/2021,,Premium,1199
5484,12/19/2022,,Basic,499
5485,5/11/2021,,Standard,799
5486,10/30/2021,,Basic,499
5487,1/8/2022,,Basic,499
5488,1/18/2021,10/16/2021,Basic,499
5489,6/28/2022,,Basic,499
5490,5/1/2022,,Basic,499
5491,1/14/2021,4/7/2022,Premium,1199
5492,3/13/2021,,Premium,1199
5493,5/11/2023,11/17/2024,Basic,499
5494,10/27/2022,,Standard,799
5495,10/21/2021,,Standard,799
5496,3/25/2021,,Premium,1199
5497,6/20/2023,,Basic,499
5498,5/20/2022,,Basic,499
5499,10/24/2022,,Standard,799
5500,5/4/2023,,Basic,499
5501,2/21/2021,5/2/2022,Basic,499
5502,7/30/2023,,Standard,799
5503,12/10/2021,,Basic,499
5504,1/7/2023,7/5/2024,Premium,1199
5505,7/16/2021,,Premium,1199
5506,8/9/2021,,Premium,1199
5507,1/31/2022,,Standard,799
5508,5/1/2022,1/12/2023,Basic,499
5509,10/6/2021,,Standard,799
5510,6/7/2022,,Basic,499
5511,5/6/2023,2/2/2025,Basic,499
5512,12/11/2022,,Standard,799
5513,10/11/2022,,Standard,799
5514,11/28/2022,,Premium,1199
5515,1/24/2023,,Basic,499
5516,10/30/2022,,Premium,1199
5517,6/8/2022,3/21/2024,Standard,799
5518,12/8/2021,,Standard,799
5519,10/1/2022,,Basic,499
5520,9/11/2023,,Premium,1199
5521,3/13/2022,4/20/2023,Standard,799
5522,12/26/2022,,Standard,799
5523,1/4/2021,12/6/2022,Premium,1199
5524,6/13/2021,,Basic,499
5525,7/18/2021,,Standard,799
5526,9/25/2021,9/19/2022,Standard,799
5527,5/28/2023,6/27/2024,Basic,499
5528,8/12/2022,,Premium,1199
5529,4/16/2023,,Basic,499
5530,5/28/2022,3/21/2024,Standard,799
5531,4/10/2021,,Basic,499
5532,1/1/2023,,Basic,499
5533,3/3/2021,,Basic,499
5534,8/27/2023,,Standard,799
5535,2/13/2022,10/2/2022,Premium,1199
5536,4/2/2021,,Basic,499
5537,2/15/2021,,Premium,1199
5538,11/18/2021,,Standard,799
5539,12/26/2021,,Standard,799
5540,7/11/2023,,Standard,799
5541,10/13/2022,6/12/2023,Premium,1199
5542,11/3/2021,8/29/2022,Premium,1199
5543,10/15/2022,,Basic,499
5544,5/7/2021,9/16/2022,Standard,799
5545,9/26/2023,,Standard,799
5546,7/18/2022,3/12/2024,Basic,499
5547,7/7/2022,5/5/2023,Standard,799
5548,12/18/2022,,Basic,499
5549,5/7/2023,,Standard,799
5550,2/8/2023,,Standard,799
5551,4/11/2021,11/1/2021,Premium,1199
5552,2/19/2023,1/14/2025,Basic,499
5553,7/15/2021,6/9/2023,Premium,1199
5554,8/13/2022,,Premium,1199
5555,7/16/2023,,Standard,799
5556,2/14/2021,,Basic,499
5557,4/8/2023,12/3/2024,Premium,1199
5558,6/1/2022,,Premium,1199
5559,10/28/2022,,Premium,1199
5560,9/22/2022,,Standard,799
5561,4/26/2022,3/10/2024,Standard,799
5562,6/20/2021,3/2/2022,Standard,799
5563,2/21/2022,10/17/2022,Basic,499
5564,7/8/2021,2/2/2022,Premium,1199
5565,3/15/2023,,Standard,799
5566,3/15/2021,,Premium,1199
5567,7/20/2023,4/22/2025,Basic,499
5568,8/28/2021,,Basic,499
5569,4/7/2021,2/15/2023,Basic,499
5570,4/29/2021,7/20/2022,Standard,799
5571,8/13/2021,,Basic,499
5572,9/21/2021,,Standard,799
5573,8/4/2023,,Premium,1199
5574,11/8/2021,,Basic,499
5575,8/5/2021,,Basic,499
5576,8/9/2021,,Premium,1199
5577,5/5/2023,,Basic,499
5578,5/17/2022,,Basic,499
5579,12/3/2021,6/14/2022,Premium,1199
5580,2/26/2023,,Basic,499
5581,3/16/2021,,Premium,1199
5582,8/19/2022,,Basic,499
5583,1/27/2021,,Standard,799
5584,12/3/2022,,Basic,499
5585,11/16/2022,,Basic,499
5586,9/28/2021,,Standard,799
5587,10/1/2021,,Standard,799
5588,10/6/2022,,Basic,499
5589,8/24/2022,,Basic,499
5590,8/5/2021,,Premium,1199
5591,3/17/2021,11/3/2022,Basic,499
5592,6/19/2023,,Basic,499
5593,10/17/2022,,Standard,799
5594,3/4/2023,9/25/2024,Standard,799
5595,5/30/2022,2/22/2024,Premium,1199
5596,9/15/2022,6/23/2024,Basic,499
5597,1/11/2023,11/12/2024,Standard,799
5598,12/15/2022,12/4/2024,Standard,799
5599,8/7/2023,5/18/2024,Standard,799
5600,5/8/2022,2/7/2023,Basic,499
5601,10/1/2021,,Basic,499
5602,1/18/2022,,Standard,799
5603,8/9/2022,,Premium,1199
5604,5/25/2021,,Standard,799
5605,5/8/2021,,Standard,799
5606,12/28/2022,,Standard,799
5607,1/16/2021,,Basic,499
5608,7/30/2022,,Basic,499
5609,2/8/2023,,Basic,499
5610,11/1/2021,10/22/2022,Basic,499
5611,8/29/2023,,Premium,1199
5612,11/22/2021,1/5/2023,Premium,1199
5613,1/8/2021,12/5/2021,Basic,499
5614,6/28/2022,,Premium,1199
5615,12/21/2021,,Premium,1199
5616,2/16/2021,,Basic,499
5617,6/3/2022,,Standard,799
5618,7/7/2023,7/2/2025,Standard,799
5619,5/8/2021,,Standard,799
5620,9/28/2021,,Standard,799
5621,12/20/2022,,Standard,799
5622,5/18/2022,,Standard,799
5623,9/29/2022,,Basic,499
5624,7/16/2022,9/3/2023,Basic,499
5625,12/26/2022,,Standard,799
5626,4/27/2021,,Standard,799
5627,6/12/2021,,Premium,1199
5628,8/22/2023,,Standard,799
5629,2/10/2021,,Premium,1199
5630,3/11/2022,,Basic,499
5631,8/12/2023,,Basic,499
5632,4/2/2021,,Standard,799
5633,2/18/2021,1/28/2023,Standard,799
5634,3/3/2021,,Basic,499
5635,2/14/2022,,Basic,499
5636,11/5/2022,1/21/2024,Standard,799
5637,9/6/2023,,Standard,799
5638,5/18/2021,5/20/2022,Standard,799
5639,4/22/2022,,Standard,799
5640,7/3/2021,,Basic,499
5641,2/24/2022,1/24/2023,Premium,1199
5642,5/4/2021,,Basic,499
5643,1/13/2021,,Standard,799
5644,11/18/2022,,Premium,1199
5645,8/5/2023,,Standard,799
5646,7/23/2022,,Basic,499
5647,11/19/2022,12/20/2023,Basic,499
5648,6/11/2022,,Standard,799
5649,5/20/2023,,Basic,499
5650,8/23/2021,,Premium,1199
5651,9/5/2022,5/10/2024,Standard,799
5652,2/11/2021,3/26/2022,Basic,499
5653,9/19/2022,,Basic,499
5654,3/8/2022,,Basic,499
5655,9/2/2021,,Basic,499
5656,2/14/2022,,Premium,1199
5657,4/13/2022,11/13/2023,Basic,499
5658,9/1/2023,6/4/2025,Standard,799
5659,10/14/2021,6/3/2023,Standard,799
5660,10/8/2022,,Standard,799
5661,1/13/2022,,Basic,499
5662,3/10/2023,3/9/2024,Basic,499
5663,6/16/2022,7/2/2023,Premium,1199
5664,3/22/2021,,Basic,499
5665,8/31/2022,,Standard,799
5666,3/11/2021,,Basic,499
5667,4/24/2021,,Basic,499
5668,9/19/2023,,Standard,799
5669,3/18/2023,11/19/2024,Standard,799
5670,8/29/2021,,Basic,499
5671,11/5/2021,,Premium,1199
5672,9/20/2023,,Standard,799
5673,3/4/2022,,Basic,499
5674,8/4/2021,11/11/2022,Premium,1199
5675,6/8/2022,12/15/2023,Standard,799
5676,5/18/2023,6/10/2024,Basic,499
5677,1/6/2023,,Basic,499
5678,4/1/2021,,Basic,499
5679,4/30/2022,11/20/2022,Premium,1199
5680,1/24/2022,,Basic,499
5681,5/4/2021,,Basic,499
5682,2/23/2023,10/17/2023,Basic,499
5683,5/7/2022,,Standard,799
5684,1/25/2023,,Basic,499
5685,7/1/2023,1/9/2025,Premium,1199
5686,5/2/2022,,Standard,799
5687,12/1/2021,,Standard,799
5688,10/26/2022,,Standard,799
5689,8/26/2021,9/24/2022,Standard,799
5690,3/29/2021,,Premium,1199
5691,6/24/2022,,Standard,799
5692,12/9/2022,,Basic,499
5693,7/24/2022,2/12/2023,Standard,799
5694,12/24/2022,,Basic,499
5695,1/28/2022,5/12/2023,Standard,799
5696,7/7/2021,,Basic,499
5697,5/29/2022,,Premium,1199
5698,3/17/2023,,Premium,1199
5699,12/19/2022,,Standard,799
5700,11/20/2022,,Basic,499
5701,4/17/2022,,Standard,799
5702,6/27/2022,,Standard,799
5703,12/20/2022,,Basic,499
5704,11/14/2022,,Basic,499
5705,11/28/2021,,Basic,499
5706,3/7/2022,,Basic,499
5707,10/27/2022,,Premium,1199
5708,10/30/2022,,Basic,499
5709,11/3/2022,,Basic,499
5710,8/27/2023,,Premium,1199
5711,8/5/2022,,Basic,499
5712,3/13/2022,,Standard,799
5713,4/28/2021,,Standard,799
5714,5/24/2022,,Standard,799
5715,3/19/2022,,Standard,799
5716,5/12/2023,,Premium,1199
5717,6/24/2021,,Standard,799
5718,9/30/2021,,Basic,499
5719,6/26/2022,9/16/2023,Standard,799
5720,3/27/2023,6/11/2024,Basic,499
5721,10/5/2021,,Standard,799
5722,1/19/2021,10/26/2022,Premium,1199
5723,8/24/2021,2/27/2022,Basic,499
5724,1/10/2022,9/30/2022,Premium,1199
5725,11/1/2021,,Standard,799
5726,9/10/2023,4/15/2025,Standard,799
5727,7/18/2021,,Premium,1199
5728,6/20/2021,2/8/2023,Premium,1199
5729,1/15/2022,,Basic,499
5730,9/7/2022,,Standard,799
5731,3/11/2022,,Basic,499
5732,2/19/2021,3/21/2022,Standard,799
5733,7/4/2023,,Basic,499
5734,7/2/2023,,Standard,799
5735,7/30/2021,,Standard,799
5736,7/17/2022,,Standard,799
5737,5/18/2021,7/18/2022,Standard,799
5738,12/27/2022,,Standard,799
5739,2/21/2023,,Basic,499
5740,10/25/2022,3/29/2024,Basic,499
5741,3/10/2023,,Standard,799
5742,10/30/2021,,Basic,499
5743,3/24/2021,,Standard,799
5744,10/27/2022,,Standard,799
5745,2/1/2021,9/13/2022,Basic,499
5746,5/25/2021,,Standard,799
5747,9/17/2021,4/18/2022,Basic,499
5748,10/12/2021,,Basic,499
5749,6/25/2023,,Standard,799
5750,3/14/2021,,Basic,499
5751,5/28/2022,,Premium,1199
5752,3/25/2021,,Standard,799
5753,3/24/2021,,Standard,799
5754,9/4/2021,8/13/2022,Basic,499
5755,9/21/2023,,Basic,499
5756,7/18/2021,,Standard,799
5757,10/28/2021,,Standard,799
5758,8/21/2022,,Basic,499
5759,11/18/2022,1/19/2024,Basic,499
5760,8/4/2023,,Basic,499
5761,1/12/2023,,Standard,799
5762,3/15/2021,,Premium,1199
5763,2/23/2021,,Premium,1199
5764,1/20/2023,,Standard,799
5765,10/28/2021,,Premium,1199
5766,6/27/2022,,Premium,1199
5767,7/24/2023,,Premium,1199
5768,7/16/2023,,Basic,499
5769,3/5/2022,,Standard,799
5770,8/1/2023,3/24/2025,Premium,1199
5771,8/15/2023,5/18/2024,Standard,799
5772,10/19/2021,,Standard,799
5773,10/11/2022,2/4/2024,Standard,799
5774,3/25/2023,,Standard,799
5775,2/13/2022,4/14/2023,Basic,499
5776,6/13/2023,8/17/2024,Standard,799
5777,11/13/2022,10/26/2024,Basic,499
5778,7/24/2021,9/28/2022,Standard,799
5779,7/15/2023,,Standard,799
5780,8/13/2022,,Standard,799
5781,9/16/2023,,Basic,499
5782,1/19/2022,,Standard,799
5783,4/2/2023,,Basic,499
5784,7/17/2022,,Standard,799
5785,3/26/2022,,Standard,799
5786,5/22/2021,2/8/2023,Standard,799
5787,6/7/2022,,Standard,799
5788,1/31/2021,,Standard,799
5789,5/12/2021,,Basic,499
5790,1/4/2022,,Standard,799
5791,8/5/2021,,Basic,499
5792,6/17/2022,,Basic,499
5793,1/26/2023,,Premium,1199
5794,7/17/2023,,Standard,799
5795,2/5/2023,,Basic,499
5796,6/19/2023,,Premium,1199
5797,12/6/2022,,Basic,499
5798,4/7/2022,11/8/2022,Basic,499
5799,7/22/2021,,Basic,499
5800,1/2/2022,,Standard,799
5801,2/7/2022,,Premium,1199
5802,4/20/2023,3/29/2025,Basic,499
5803,3/24/2023,6/16/2024,Premium,1199
5804,11/22/2021,,Standard,799
5805,11/2/2022,5/8/2023,Basic,499
5806,6/30/2023,,Premium,1199
5807,8/5/2023,,Premium,1199
5808,12/12/2022,,Basic,499
5809,3/10/2023,,Standard,799
5810,6/19/2021,,Basic,499
5811,9/22/2022,,Standard,799
5812,10/11/2021,3/31/2023,Basic,499
5813,8/20/2023,,Standard,799
5814,9/19/2021,,Standard,799
5815,1/3/2023,7/12/2023,Basic,499
5816,7/11/2023,4/29/2024,Basic,499
5817,9/4/2023,,Premium,1199
5818,11/11/2022,,Standard,799
5819,2/12/2023,,Standard,799
5820,3/24/2021,,Standard,799
5821,4/6/2021,,Basic,499
5822,1/8/2023,7/2/2024,Premium,1199
5823,3/21/2023,,Basic,499
5824,12/25/2022,8/9/2023,Premium,1199
5825,7/31/2021,4/11/2022,Basic,499
5826,10/17/2022,,Basic,499
5827,4/20/2021,,Basic,499
5828,5/4/2022,9/25/2023,Premium,1199
5829,2/23/2022,,Basic,499
5830,11/13/2022,,Standard,799
5831,6/29/2022,7/20/2023,Premium,1199
5832,9/3/2022,,Standard,799
5833,9/29/2022,,Basic,499
5834,1/26/2022,11/5/2022,Basic,499
5835,5/15/2021,,Basic,499
5836,6/6/2023,4/21/2025,Basic,499
5837,1/12/2022,6/6/2023,Basic,499
5838,10/14/2022,,Standard,799
5839,2/9/2023,10/28/2024,Standard,799
5840,9/1/2021,5/16/2023,Premium,1199
5841,6/14/2022,,Standard,799
5842,10/21/2021,,Premium,1199
5843,3/5/2023,12/11/2024,Standard,799
5844,5/29/2023,2/10/2024,Standard,799
5845,7/26/2023,,Basic,499
5846,7/27/2023,,Standard,799
5847,1/11/2022,,Basic,499
5848,11/5/2021,,Basic,499
5849,10/29/2022,,Basic,499
5850,4/14/2022,,Basic,499
5851,6/7/2021,9/14/2022,Standard,799
5852,5/21/2022,,Basic,499
5853,1/25/2023,,Basic,499
5854,10/3/2022,9/15/2024,Basic,499
5855,6/19/2022,,Standard,799
5856,3/16/2023,,Standard,799
5857,4/29/2023,,Basic,499
5858,4/9/2021,,Standard,799
5859,10/12/2022,,Basic,499
5860,11/21/2022,,Premium,1199
5861,8/23/2022,3/10/2023,Basic,499
5862,1/13/2023,,Standard,799
5863,4/1/2021,1/12/2022,Basic,499
5864,6/5/2022,,Basic,499
5865,8/11/2022,,Basic,499
5866,5/23/2023,,Basic,499
5867,6/1/2023,6/21/2024,Basic,499
5868,7/10/2021,4/4/2023,Standard,799
5869,1/10/2021,12/18/2021,Standard,799
5870,2/1/2022,,Standard,799
5871,7/31/2023,,Standard,799
5872,4/4/2021,,Standard,799
5873,1/6/2021,,Basic,499
5874,9/11/2022,,Standard,799
5875,5/9/2021,,Premium,1199
5876,3/19/2022,,Basic,499
5877,4/8/2023,6/4/2024,Premium,1199
5878,5/14/2023,,Standard,799
5879,9/17/2023,,Basic,499
5880,1/7/2023,,Basic,499
5881,1/8/2022,,Basic,499
5882,2/2/2023,,Basic,499
5883,4/9/2023,3/3/2025,Basic,499
5884,3/4/2022,,Basic,499
5885,10/27/2022,,Standard,799
5886,2/23/2023,,Basic,499
5887,8/14/2021,,Standard,799
5888,2/2/2021,,Standard,799
5889,4/28/2022,,Standard,799
5890,1/22/2021,,Standard,799
5891,3/24/2021,,Basic,499
5892,9/28/2021,,Basic,499
5893,5/24/2021,,Premium,1199
5894,4/29/2022,,Basic,499
5895,1/5/2023,,Standard,799
5896,12/25/2021,11/15/2022,Basic,499
5897,2/6/2023,,Premium,1199
5898,5/1/2023,,Standard,799
5899,4/1/2022,6/26/2023,Basic,499
5900,3/30/2021,1/8/2023,Standard,799
5901,11/6/2021,,Standard,799
5902,5/3/2023,,Basic,499
5903,10/31/2021,6/1/2023,Basic,499
5904,4/11/2022,4/2/2024,Premium,1199
5905,5/22/2022,,Basic,499
5906,6/26/2023,,Standard,799
5907,7/3/2023,5/5/2024,Premium,1199
5908,1/5/2022,,Standard,799
5909,3/29/2021,,Basic,499
5910,12/30/2022,,Basic,499
5911,11/23/2022,6/15/2024,Basic,499
5912,1/14/2022,,Standard,799
5913,7/9/2023,,Basic,499
5914,4/21/2021,,Standard,799
5915,11/12/2021,4/12/2023,Basic,499
5916,11/21/2021,,Basic,499
5917,11/22/2021,,Basic,499
5918,5/2/2023,,Standard,799
5919,7/2/2022,,Basic,499
5920,10/30/2022,,Basic,499
5921,7/8/2023,,Standard,799
5922,9/7/2023,,Standard,799
5923,6/26/2021,1/21/2022,Premium,1199
5924,8/7/2022,,Basic,499
5925,3/25/2022,,Premium,1199
5926,7/19/2023,,Premium,1199
5927,8/6/2021,,Premium,1199
5928,4/22/2021,,Basic,499
5929,3/9/2023,12/16/2024,Premium,1199
5930,8/25/2022,,Basic,499
5931,3/11/2023,,Basic,499
5932,9/17/2021,,Basic,499
5933,8/23/2022,,Basic,499
5934,8/12/2022,,Basic,499
5935,10/23/2021,,Standard,799
5936,7/24/2022,,Standard,799
5937,9/27/2023,,Basic,499
5938,7/4/2021,,Basic,499
5939,2/19/2022,10/2/2022,Standard,799
5940,4/22/2023,,Basic,499
5941,3/10/2023,,Standard,799
5942,12/26/2021,,Basic,499
5943,10/9/2022,,Standard,799
5944,2/23/2023,,Basic,499
5945,10/3/2022,,Basic,499
5946,1/27/2023,12/18/2023,Standard,799
5947,1/9/2023,,Basic,499
5948,3/5/2023,,Standard,799
5949,6/4/2023,8/30/2024,Standard,799
5950,6/15/2023,,Basic,499
5951,1/4/2023,,Premium,1199
5952,7/10/2022,5/18/2023,Premium,1199
5953,10/1/2021,,Basic,499
5954,2/20/2023,12/28/2023,Standard,799
5955,2/12/2022,,Standard,799
5956,7/14/2022,5/24/2024,Standard,799
5957,3/4/2023,,Basic,499
5958,11/3/2021,6/13/2023,Basic,499
5959,12/7/2021,,Basic,499
5960,8/12/2022,,Standard,799
5961,6/7/2023,,Standard,799
5962,2/25/2023,,Standard,799
5963,11/22/2022,,Premium,1199
5964,9/2/2023,,Basic,499
5965,4/28/2023,,Premium,1199
5966,5/5/2021,,Standard,799
